text,language
فيديو,Arabic
βίντεο,Greek
Video,German
video,Italian
vídeo,Portuguese
видео,Russian
视频,Chinese
ビデオ,Japanese
video,Indonesian
वीडियो,Hindi
ভিডিও,Bengali
más,Spanish
plus,French
أكثر,Arabic
περισσότερο,Greek
mehr,German
Di più,Italian
mais,Portuguese
более,Russian
更多的,Chinese
もっと,Japanese
lagi,Indonesian
अधिक,Hindi
আরো,Bengali
opiniones,Spanish
avis,French
المراجعات,Arabic
κριτικές,Greek
Bewertungen,German
recensioni,Italian
comentários,Portuguese
обзоры,Russian
评论,Chinese
レビュー,Japanese
ulasan,Indonesian
समीक्षा,Hindi
পর্যালোচনা,Bengali
día,Spanish
jour,French
يوم,Arabic
ημέρα,Greek
Tag,German
giorno,Italian
dia,Portuguese
день,Russian
天,Chinese
日,Japanese
hari,Indonesian
दिन,Hindi
দিন,Bengali
aquí,Spanish
ici,French
هنا,Arabic
εδώ,Greek
Hier,German
Qui,Italian
aqui,Portuguese
здесь,Russian
这里,Chinese
ここ,Japanese
Di Sini,Indonesian
यहाँ,Hindi
এখানে,Bengali
resultados,Spanish
résultats,French
نتائج,Arabic
αποτελέσματα,Greek
Ergebnisse,German
risultati,Italian
resultados,Portuguese
результаты,Russian
结果,Chinese
結果,Japanese
hasil,Indonesian
परिणाम,Hindi
ফলাফল,Bengali
bien,Spanish
bien,French
جيد,Arabic
καλός,Greek
Gut,German
Bene,Italian
bom,Portuguese
хороший,Russian
好的,Chinese
良い,Japanese
Bagus,Indonesian
अच्छा,Hindi
ভাল,Bengali
nuevo,Spanish
nouveau,French
جديد,Arabic
νέος,Greek
neu,German
nuovo,Italian
novo,Portuguese
новый,Russian
新的,Chinese
新しい,Japanese
baru,Indonesian
नया,Hindi
নতুন,Bengali
mapa,Spanish
carte,French
رسم خريطة,Arabic
χάρτης,Greek
Karte,German
mappa,Italian
mapa,Portuguese
карта,Russian
地图,Chinese
地図,Japanese
peta,Indonesian
नक्शा,Hindi
মানচিত্র,Bengali
año,Spanish
année,French
سنة,Arabic
έτος,Greek
Jahr,German
anno,Italian
ano,Portuguese
год,Russian
年,Chinese
年,Japanese
tahun,Indonesian
वर्ष,Hindi
বছর,Bengali
contacto,Spanish
contact,French
اتصال,Arabic
επαφή,Greek
Kontakt,German
contatto,Italian
contato,Portuguese
контакт,Russian
接触,Chinese
接触,Japanese
kontak,Indonesian
संपर्क,Hindi
যোগাযোগ,Bengali
usando,Spanish
en utilisant,French
استخدام,Arabic
χρησιμοποιώντας,Greek
verwenden,German
utilizzando,Italian
usando,Portuguese
с использованием,Russian
使用,Chinese
を使用して,Japanese
menggunakan,Indonesian
का उपयोग करते हुए,Hindi
ব্যবহার করে,Bengali
ene,Spanish
jan,French
يناير,Arabic
Ιαν,Greek
Jan,German
gen,Italian
janeiro,Portuguese
январь,Russian
一月,Chinese
1月,Japanese
Januari,Indonesian
जनवरी,Hindi
জান,Bengali
tener,Spanish
avoir,French
يملك,Arabic
έχω,Greek
haben,German
Avere,Italian
ter,Portuguese
иметь,Russian
有,Chinese
持っている,Japanese
memiliki,Indonesian
पास होना,Hindi
আছে,Bengali
lleno,Spanish
complet,French
ممتلىء,Arabic
γεμάτος,Greek
voll,German
pieno,Italian
completo,Portuguese
полный,Russian
满的,Chinese
満杯,Japanese
penuh,Indonesian
भरा हुआ,Hindi
পূর্ণ,Bengali
estado,Spanish
État,French
ولاية,Arabic
κατάσταση,Greek
Zustand,German
stato,Italian
estado,Portuguese
состояние,Russian
状态,Chinese
州,Japanese
negara,Indonesian
राज्य,Hindi
রাষ্ট্র,Bengali
cuando,Spanish
quand,French
متى,Arabic
όταν,Greek
Wann,German
Quando,Italian
quando,Portuguese
когда,Russian
什么时候,Chinese
いつ,Japanese
Kapan,Indonesian
कब,Hindi
যখন,Bengali
aquellos,Spanish
ceux,French
أولئك,Arabic
εκείνοι,Greek
diese,German
quelli,Italian
aqueles,Portuguese
те,Russian
那些,Chinese
それらの,Japanese
itu,Indonesian
वे,Hindi
যারা,Bengali
entonces,Spanish
alors,French
ثم,Arabic
τότε,Greek
Dann,German
Poi,Italian
então,Portuguese
затем,Russian
然后,Chinese
それから,Japanese
Kemudian,Indonesian
तब,Hindi
তারপর,Bengali
todo,Spanish
tous,French
الجميع,Arabic
όλοι,Greek
alle,German
Tutto,Italian
todos,Portuguese
все,Russian
全部,Chinese
全て,Japanese
semua,Indonesian
सभी,Hindi
সব,Bengali
correo,Spanish
mail,French
بريد,Arabic
ταχυδρομείο,Greek
Post,German
posta,Italian
correspondência,Portuguese
почта,Russian
邮件,Chinese
郵便,Japanese
surat,Indonesian
मेल,Hindi
মেইল,Bengali
encima,Spanish
sur,French
زيادة,Arabic
υπερ,Greek
über,German
Sopra,Italian
sobre,Portuguese
над,Russian
超过,Chinese
以上,Japanese
lebih,Indonesian
ऊपर,Hindi
ওভার,Bengali
su,Spanish
son,French
له,Arabic
του,Greek
sein,German
il suo,Italian
dele,Portuguese
его,Russian
他的,Chinese
彼の,Japanese
miliknya,Indonesian
उसका,Hindi
তার,Bengali
local,Spanish
locale,French
محلي,Arabic
τοπικός,Greek
lokal,German
locale,Italian
local,Portuguese
местный,Russian
当地的,Chinese
地元,Japanese
lokal,Indonesian
स्थानीय,Hindi
স্থানীয়,Bengali
software,Spanish
logiciel,French
برمجة,Arabic
λογισμικό,Greek
Software,German
software,Italian
programas,Portuguese
программное обеспечение,Russian
软件,Chinese
ソフトウェア,Japanese
perangkat lunak,Indonesian
सॉफ़्टवेयर,Hindi
সফ্টওয়্যার,Bengali
su,Spanish
ton,French
لك,Arabic
σας,Greek
dein,German
tuo,Italian
seu,Portuguese
твой,Russian
你的,Chinese
あなたの,Japanese
milikmu,Indonesian
आपका,Hindi
আপনার,Bengali
enero,Spanish
Janvier,French
يناير,Arabic
Ιανουάριος,Greek
Januar,German
Gennaio,Italian
janeiro,Portuguese
январь,Russian
一月,Chinese
1月,Japanese
Januari,Indonesian
जनवरी,Hindi
জানুয়ারী,Bengali
justo,Spanish
juste,French
فقط,Arabic
μόλις,Greek
Nur,German
Appena,Italian
apenas,Portuguese
только,Russian
只是,Chinese
ただ,Japanese
hanya,Indonesian
अभी,Hindi
শুধু,Bengali
entonces,Spanish
donc,French
لذا,Arabic
έτσι,Greek
Also,German
COSÌ,Italian
então,Portuguese
так,Russian
所以,Chinese
それで,Japanese
Jadi,Indonesian
इसलिए,Hindi
তাই,Bengali
como,Spanish
comme,French
مثل,Arabic
ως,Greek
als,German
COME,Italian
como,Portuguese
как,Russian
作为,Chinese
として,Japanese
sebagai,Indonesian
जैसा,Hindi
হিসাবে,Bengali
porque,Spanish
parce que,French
لأن,Arabic
επειδή,Greek
Weil,German
Perché,Italian
porque,Portuguese
потому что,Russian
因为,Chinese
なぜなら,Japanese
Karena,Indonesian
क्योंकि,Hindi
কারণ,Bengali
mejor,Spanish
meilleur,French
أفضل,Arabic
καλύτερος,Greek
am besten,German
migliore,Italian
melhor,Portuguese
лучший,Russian
最好的,Chinese
最高,Japanese
terbaik,Indonesian
श्रेष्ठ,Hindi
সেরা,Bengali
universidad,Spanish
université,French
جامعة,Arabic
πανεπιστήμιο,Greek
Universität,German
università,Italian
universidade,Portuguese
университет,Russian
大学,Chinese
大学,Japanese
universitas,Indonesian
विश्वविद्यालय,Hindi
বিশ্ববিদ্যালয়,Bengali
nombre,Spanish
nom,French
اسم,Arabic
όνομα,Greek
Name,German
nome,Italian
nome,Portuguese
имя,Russian
姓名,Chinese
名前,Japanese
nama,Indonesian
नाम,Hindi
নাম,Bengali
en,Spanish
à,French
في,Arabic
στο,Greek
bei,German
A,Italian
no,Portuguese
в,Russian
在,Chinese
で,Japanese
pada,Indonesian
पर,Hindi
এ,Bengali
solo,Spanish
seulement,French
فقط,Arabic
μόνο,Greek
nur,German
soltanto,Italian
apenas,Portuguese
только,Russian
仅有的,Chinese
のみ,Japanese
hanya,Indonesian
केवल,Hindi
শুধুমাত্র,Bengali
tipo,Spanish
taper,French
يكتب,Arabic
τύπος,Greek
Typ,German
tipo,Italian
tipo,Portuguese
тип,Russian
类型,Chinese
タイプ,Japanese
jenis,Indonesian
प्रकार,Hindi
প্রকার,Bengali
de,Spanish
depuis,French
من,Arabic
από,Greek
aus,German
da,Italian
de,Portuguese
от,Russian
从,Chinese
から,Japanese
dari,Indonesian
से,Hindi
থেকে,Bengali
investigación,Spanish
recherche,French
بحث,Arabic
έρευνα,Greek
Forschung,German
ricerca,Italian
pesquisar,Portuguese
исследовать,Russian
研究,Chinese
研究,Japanese
riset,Indonesian
अनुसंधान,Hindi
গবেষণা,Bengali
lista,Spanish
liste,French
قائمة,Arabic
λίστα,Greek
Liste,German
lista,Italian
lista,Portuguese
список,Russian
列表,Chinese
リスト,Japanese
daftar,Indonesian
सूची,Hindi
তালিকা,Bengali
ver,Spanish
voir,French
يرى,Arabic
βλέπω,Greek
sehen,German
Vedere,Italian
ver,Portuguese
видеть,Russian
看,Chinese
見る,Japanese
melihat,Indonesian
देखना,Hindi
দেখুন,Bengali
bien,Spanish
droite,French
يمين,Arabic
δικαίωμα,Greek
Rechts,German
Giusto,Italian
certo,Portuguese
верно,Russian
正确的,Chinese
右,Japanese
Kanan,Indonesian
सही,Hindi
অধিকার,Bengali
mensaje,Spanish
message,French
رسالة,Arabic
μήνυμα,Greek
Nachricht,German
messaggio,Italian
mensagem,Portuguese
сообщение,Russian
信息,Chinese
メッセージ,Japanese
pesan,Indonesian
संदेश,Hindi
বার্তা,Bengali
son,Spanish
sont,French
نكون,Arabic
εκτάριο,Greek
Sind,German
Sono,Italian
são,Portuguese
являются,Russian
是,Chinese
は,Japanese
adalah,Indonesian
हैं,Hindi
হয়,Bengali
general,Spanish
général,French
عام,Arabic
γενικός,Greek
allgemein,German
generale,Italian
em geral,Portuguese
общий,Russian
一般的,Chinese
一般的な,Japanese
umum,Indonesian
सामान्य,Hindi
সাধারণ,Bengali
tenía,Spanish
avait,French
ملك,Arabic
είχε,Greek
hatte,German
avevo,Italian
tive,Portuguese
имел,Russian
有,Chinese
持っていた,Japanese
telah,Indonesian
था,Hindi
ছিল,Bengali
allá,Spanish
là,French
هناك,Arabic
εκεί,Greek
Dort,German
Là,Italian
lá,Portuguese
там,Russian
那里,Chinese
そこには,Japanese
di sana,Indonesian
वहाँ,Hindi
সেখানে,Bengali
ser,Spanish
être,French
يكون,Arabic
είναι,Greek
Sei,German
Essere,Italian
ser,Portuguese
быть,Russian
是,Chinese
なれ,Japanese
menjadi,Indonesian
होना,Hindi
হতে,Bengali
enviar,Spanish
envoyer,French
يرسل,Arabic
στέλνω,Greek
schicken,German
Inviare,Italian
enviar,Portuguese
отправлять,Russian
发送,Chinese
送信,Japanese
mengirim,Indonesian
भेजना,Hindi
পাঠান,Bengali
apoyo,Spanish
soutien,French
يدعم,Arabic
υποστήριξη,Greek
Unterstützung,German
supporto,Italian
apoiar,Portuguese
поддерживать,Russian
支持,Chinese
サポート,Japanese
mendukung,Indonesian
सहायता,Hindi
সমর্থন,Bengali
bajo,Spanish
sous,French
تحت,Arabic
υπό,Greek
unter,German
Sotto,Italian
sob,Portuguese
под,Russian
在下面,Chinese
下,Japanese
di bawah,Indonesian
अंतर्गत,Hindi
অধীন,Bengali
gente,Spanish
personnes,French
الناس,Arabic
άνθρωποι,Greek
Menschen,German
persone,Italian
pessoas,Portuguese
люди,Russian
人们,Chinese
人々,Japanese
rakyat,Indonesian
लोग,Hindi
মানুষ,Bengali
o,Spanish
ou,French
أو,Arabic
ή,Greek
oder,German
O,Italian
ou,Portuguese
или,Russian
或者,Chinese
または,Japanese
atau,Indonesian
या,Hindi
বা,Bengali
cualquier,Spanish
n'importe lequel,French
أي,Arabic
κάθε,Greek
beliebig,German
Qualunque,Italian
qualquer,Portuguese
любой,Russian
任何,Chinese
どれでも,Japanese
setiap,Indonesian
कोई,Hindi
যেকোনো,Bengali
hizo,Spanish
a fait,French
فعل,Arabic
έκανε,Greek
tat,German
fatto,Italian
fez,Portuguese
делал,Russian
做过,Chinese
した,Japanese
telah melakukan,Indonesian
किया,Hindi
করেছে,Bengali
derechos de autor,Spanish
droit d'auteur,French
حقوق الطبع والنشر,Arabic
πνευματική ιδιοκτησία,Greek
Copyright,German
copyright,Italian
direitos autorais,Portuguese
авторское право,Russian
版权,Chinese
著作権,Japanese
hak cipta,Indonesian
कॉपीराइट,Hindi
কপিরাইট,Bengali
no,Spanish
pas,French
لا,Arabic
δεν,Greek
nicht,German
non,Italian
não,Portuguese
нет,Russian
不是,Chinese
ない,Japanese
bukan,Indonesian
नहीं,Hindi
না,Bengali
colocar,Spanish
ensemble,French
تعيين,Arabic
σειρά,Greek
Satz,German
impostato,Italian
definir,Portuguese
набор,Russian
放,Chinese
セット,Japanese
mengatur,Indonesian
तय करना,Hindi
সেট,Bengali
arriba,Spanish
haut,French
قمة,Arabic
κορυφή,Greek
Spitze,German
superiore,Italian
principal,Portuguese
вершина,Russian
顶部,Chinese
トップ,Japanese
atas,Indonesian
शीर्ष,Hindi
শীর্ষ,Bengali
usar,Spanish
utiliser,French
يستخدم,Arabic
χρήση,Greek
verwenden,German
utilizzo,Italian
usar,Portuguese
использовать,Russian
使用,Chinese
使用,Japanese
menggunakan,Indonesian
उपयोग,Hindi
ব্যবহার,Bengali
hoteles,Spanish
hôtels,French
الفنادق,Arabic
ξενοδοχεία,Greek
Hotels,German
alberghi,Italian
hotéis,Portuguese
отели,Russian
酒店,Chinese
ホテル,Japanese
hotel,Indonesian
होटल,Hindi
হোটেল,Bengali
disponible,Spanish
disponible,French
متاح,Arabic
διαθέσιμος,Greek
verfügbar,German
disponibile,Italian
disponível,Portuguese
доступный,Russian
可用的,Chinese
利用可能,Japanese
tersedia,Indonesian
उपलब्ध,Hindi
উপলব্ধ,Bengali
él,Spanish
il,French
هو - هي,Arabic
το,Greek
Es,German
Esso,Italian
isto,Portuguese
это,Russian
它,Chinese
それ,Japanese
dia,Indonesian
यह,Hindi
এটা,Bengali
hace,Spanish
fait,French
يفعل,Arabic
κάνει,Greek
tut,German
fa,Italian
faz,Portuguese
делает,Russian
做,Chinese
する,Japanese
melakukan,Indonesian
करता है,Hindi
করে,Bengali
atrás,Spanish
dos,French
خلف,Arabic
πίσω,Greek
zurück,German
Indietro,Italian
voltar,Portuguese
назад,Russian
后退,Chinese
戻る,Japanese
kembali,Indonesian
पीछे,Hindi
ফিরে,Bengali
afuera,Spanish
dehors,French
خارج,Arabic
έξω,Greek
aus,German
fuori,Italian
fora,Portuguese
вне,Russian
出去,Chinese
外,Japanese
keluar,Indonesian
बाहर,Hindi
আউট,Bengali
tú,Spanish
toi,French
أنت,Arabic
εσείς,Greek
Du,German
Voi,Italian
você,Portuguese
ты,Russian
你,Chinese
あなた,Japanese
Anda,Indonesian
आप,Hindi
আপনি,Bengali
antes,Spanish
avant,French
قبل,Arabic
προτού,Greek
vor,German
Prima,Italian
antes,Portuguese
до,Russian
前,Chinese
前に,Japanese
sebelum,Indonesian
पहले,Hindi
আগে,Bengali
por favor,Spanish
s'il te plaît,French
لو سمحت,Arabic
παρακαλώ,Greek
Bitte,German
Per favore,Italian
por favor,Portuguese
пожалуйста,Russian
请,Chinese
お願いします,Japanese
Tolong,Indonesian
कृपया,Hindi
দয়া করে,Bengali
Delaware,Spanish
de,French
دي,Arabic
de,Greek
de,German
de,Italian
de,Portuguese
де,Russian
德,Chinese
デ,Japanese
de,Indonesian
डे,Hindi
ডি,Bengali
fecha,Spanish
date,French
تاريخ,Arabic
ημερομηνία,Greek
Datum,German
data,Italian
data,Portuguese
дата,Russian
日期,Chinese
日付,Japanese
tanggal,Indonesian
तारीख,Hindi
তারিখ,Bengali
noticias,Spanish
nouvelles,French
أخبار,Arabic
νέα,Greek
Nachricht,German
notizia,Italian
notícias,Portuguese
новости,Russian
消息,Chinese
ニュース,Japanese
berita,Indonesian
समाचार,Hindi
খবর,Bengali
términos,Spanish
termes,French
شروط,Arabic
όροι,Greek
Bedingungen,German
termini,Italian
termos,Portuguese
условия,Russian
条款,Chinese
条項,Japanese
ketentuan,Indonesian
शर्तें,Hindi
শর্তাবলী,Bengali
semejante,Spanish
tel,French
هذه,Arabic
τέτοιος,Greek
solch,German
come,Italian
tal,Portuguese
такой,Russian
这样的,Chinese
そのような,Japanese
seperti,Indonesian
ऐसा,Hindi
যেমন,Bengali
dicho,Spanish
dit,French
قال,Arabic
είπε,Greek
sagte,German
disse,Italian
disse,Portuguese
сказал,Russian
说,Chinese
言った,Japanese
dikatakan,Indonesian
कहा,Hindi
বলেছেন,Bengali
