text,language
Η κίνηση ήταν τρομερή σήμερα το πρωί.,Greek
Der Verkehr war heute Morgen schrecklich.,German
Il traffico era terribile stamattina.,Italian
O trânsito estava terrível esta manhã.,Portuguese
Сегодня утром движение было ужасным.,Russian
今天早上的交通状况非常糟糕。,Chinese
今朝の渋滞はひどかったです。,Japanese
Lalu lintas sangat buruk pagi ini.,Indonesian
आज सुबह यातायात बहुत भयानक था।,Hindi
আজ সকালে যানজট ভয়াবহ ছিল।,Bengali
I should probably water the plants.,English
Probablemente debería regar las plantas.,Spanish
Je devrais probablement arroser les plantes.,French
ربما ينبغي لي أن أسقي النباتات.,Arabic
Μάλλον πρέπει να ποτίζω τα φυτά.,Greek
Ich sollte die Pflanzen wahrscheinlich gießen.,German
Probabilmente dovrei annaffiare le piante.,Italian
Eu provavelmente deveria regar as plantas.,Portuguese
"Наверное, мне следует полить растения.",Russian
我也许应该给植物浇水。,Chinese
おそらく植物に水をやったほうがいいでしょう。,Japanese
Saya mungkin harus menyirami tanaman.,Indonesian
शायद मुझे पौधों को पानी देना चाहिए।,Hindi
আমি সম্ভবত গাছপালা জল করা উচিত.,Bengali
The train is delayed.,English
El tren está retrasado.,Spanish
Le train est en retard.,French
تأخر القطار.,Arabic
Το τρένο έχει καθυστέρηση.,Greek
Der Zug hat Verspätung.,German
Il treno è in ritardo.,Italian
O trem está atrasado.,Portuguese
Поезд задерживается.,Russian
火车晚点了。,Chinese
電車が遅れています。,Japanese
Keretanya tertunda.,Indonesian
ट्रेन देरी से चल रही है.,Hindi
ট্রেন দেরি করছে।,Bengali
I saw a funny video online today.,English
Hoy vi un video divertido en línea.,Spanish
J'ai vu une vidéo amusante en ligne aujourd'hui.,French
رأيت فيديو مضحك على الانترنت اليوم.,Arabic
Είδα ένα αστείο βίντεο σήμερα στο διαδίκτυο.,Greek
Ich habe heute online ein lustiges Video gesehen.,German
Ho visto un video divertente online oggi.,Italian
Eu vi um vídeo engraçado online hoje.,Portuguese
Сегодня увидел в сети забавное видео.,Russian
今天在网上看到一个搞笑视频。,Chinese
今日ネットで面白いビデオを見ました。,Japanese
Saya melihat video lucu online hari ini.,Indonesian
मैंने आज ऑनलाइन एक मज़ेदार वीडियो देखा।,Hindi
আজ অনলাইনে একটা মজার ভিডিও দেখলাম।,Bengali
This article is very informative.,English
Este artículo es muy informativo.,Spanish
Cet article est très instructif.,French
هذه المقالة مفيدة للغاية.,Arabic
Αυτό το άρθρο είναι πολύ κατατοπιστικό.,Greek
Dieser Artikel ist sehr informativ.,German
Questo articolo è molto informativo.,Italian
Este artigo é muito informativo.,Portuguese
Эта статья очень информативна.,Russian
这篇文章内容非常丰富。,Chinese
この記事は非常に有益です。,Japanese
Artikel ini sangat informatif.,Indonesian
यह लेख बहुत जानकारीपूर्ण है.,Hindi
এই নিবন্ধটি খুব তথ্যপূর্ণ.,Bengali
My back is aching.,English
Me duele la espalda.,Spanish
Mon dos me fait mal.,French
ظهري يؤلمني.,Arabic
Πονάει η πλάτη μου.,Greek
Mein Rücken tut weh.,German
Mi fa male la schiena.,Italian
Minhas costas estão doendo.,Portuguese
У меня болит спина.,Russian
我的背很痛。,Chinese
背中が痛いです。,Japanese
Punggungku sakit.,Indonesian
मेरी पीठ दर्द कर रही है.,Hindi
আমার পিঠ ব্যাথা করছে।,Bengali
I'm going to the gym after work.,English
Voy al gimnasio después del trabajo.,Spanish
Je vais à la salle de sport après le travail.,French
سأذهب إلى صالة الألعاب الرياضية بعد العمل.,Arabic
Πάω στο γυμναστήριο μετά τη δουλειά.,Greek
Ich gehe nach der Arbeit ins Fitnessstudio.,German
Vado in palestra dopo il lavoro.,Italian
Vou para a academia depois do trabalho.,Portuguese
Я иду в спортзал после работы.,Russian
下班后我要去健身房。,Chinese
仕事が終わったらジムに行きます。,Japanese
Saya pergi ke gym setelah bekerja.,Indonesian
मैं काम के बाद जिम जा रहा हूं।,Hindi
আমি কাজ শেষে জিমে যাচ্ছি।,Bengali
What time is it?,English
¿Qué hora es?,Spanish
Quelle heure est-il?,French
أي ساعة؟,Arabic
Τι ώρα είναι;,Greek
Wie spät ist es?,German
Che ore sono?,Italian
Que horas são?,Portuguese
Который сейчас час?,Russian
现在是几奌？,Chinese
今何時ですか？,Japanese
Jam berapa sekarang?,Indonesian
ये वक़्त क्या है?,Hindi
কয়টা বাজে?,Bengali
I have a headache.,English
Me duele la cabeza.,Spanish
J'ai mal à la tête.,French
عندي صداع.,Arabic
έχω πονοκέφαλο.,Greek
Ich habe Kopfschmerzen.,German
Ho mal di testa.,Italian
Estou com dor de cabeça.,Portuguese
У меня болит голова.,Russian
我头疼。,Chinese
頭痛がします。,Japanese
Saya sakit kepala.,Indonesian
मुझे सिर दर्द है।,Hindi
আমার মাথা ব্যথা আছে।,Bengali
The coffee shop is crowded.,English
La cafetería está abarrotada.,Spanish
Le café est bondé.,French
المقهى مزدحم.,Arabic
Το καφενείο είναι γεμάτο.,Greek
Das Café ist überfüllt.,German
La caffetteria è affollata.,Italian
A cafeteria está lotada.,Portuguese
Кафе переполнено.,Russian
咖啡厅里挤满了人。,Chinese
喫茶店は混んでいます。,Japanese
Kedai kopi itu ramai.,Indonesian
कॉफ़ी शॉप में भीड़ है.,Hindi
কফি শপে ভিড়।,Bengali
I'm looking for a new job.,English
Estoy buscando un nuevo trabajo.,Spanish
Je recherche un nouvel emploi.,French
أنا أبحث عن وظيفة جديدة.,Arabic
Ψάχνω για νέα δουλειά.,Greek
Ich suche einen neuen Job.,German
Sto cercando un nuovo lavoro.,Italian
Estou procurando um novo emprego.,Portuguese
Я ищу новую работу.,Russian
我正在寻找新工作。,Chinese
新しい仕事を探しています。,Japanese
Saya sedang mencari pekerjaan baru.,Indonesian
मैं नई नौकरी की तलाश में हूं.,Hindi
আমি একটি নতুন কাজ খুঁজছি.,Bengali
Did you enjoy the concert?,English
¿Disfrutaste el concierto?,Spanish
Avez-vous apprécié le concert ?,French
هل استمتعت بالحفل؟,Arabic
Σας άρεσε η συναυλία;,Greek
Hat Ihnen das Konzert gefallen?,German
Ti è piaciuto il concerto?,Italian
Você gostou do show?,Portuguese
Вам понравился концерт?,Russian
你喜欢这场音乐会吗？,Chinese
コンサートは楽しかったですか？,Japanese
Apakah Anda menikmati konsernya?,Indonesian
क्या आपने संगीत कार्यक्रम का आनंद लिया?,Hindi
আপনি কনসার্ট উপভোগ করেছেন?,Bengali
I prefer tea over coffee.,English
Prefiero el té al café.,Spanish
Je préfère le thé au café.,French
أفضّل الشاي على القهوة.,Arabic
Προτιμώ το τσάι από τον καφέ.,Greek
Ich bevorzuge Tee gegenüber Kaffee.,German
Preferisco il tè al caffè.,Italian
Prefiro chá ao café.,Portuguese
Я предпочитаю чай кофе.,Russian
比起咖啡我更喜欢茶。,Chinese
私はコーヒーより紅茶の方が好きです。,Japanese
Saya lebih suka teh daripada kopi.,Indonesian
मैं कॉफी से ज्यादा चाय पसंद करता हूं।,Hindi
আমি কফির চেয়ে চা বেশি পছন্দ করি।,Bengali
The park is a great place to relax.,English
El parque es un gran lugar para relajarse.,Spanish
Le parc est un endroit idéal pour se détendre.,French
الحديقة مكان عظيم للاسترخاء.,Arabic
Το πάρκο είναι ένα εξαιρετικό μέρος για να χαλαρώσετε.,Greek
Der Park ist ein toller Ort zum Entspannen.,German
Il parco è un ottimo posto per rilassarsi.,Italian
O parque é um ótimo lugar para relaxar.,Portuguese
Парк – прекрасное место для отдыха.,Russian
公园是一个放松身心的好地方。,Chinese
公園はリラックスするのに最適な場所です。,Japanese
Taman adalah tempat yang bagus untuk bersantai.,Indonesian
पार्क आराम करने के लिए एक बेहतरीन जगह है।,Hindi
পার্কটি আরাম করার জন্য একটি দুর্দান্ত জায়গা।,Bengali
