text,language
That new local play seems like a very popular attraction around our town.,en
It seems like our current office coffee pot has unfortunately broken now.,en
I noticed that they re-paved the parking lot just over by our park today.,en
I was so busy today and now I just want to watch a calm show to relax.,en
Her daughter did very well and earned an award for her excellent grade average this term.,en
Let’s invite all the neighbors over for a small dinner gathering at the next holiday.,en
Is there any good deals happening at our stores for upcoming big events?,en
My cellphone seems a little buggy lately I should look into that issue soon.,en
The coffee is hot and ready to drink.,en
I think I will take a walk in the park this afternoon.,en
Have you seen my car keys anywhere?,en
The laundry machine just finished it's cycle.,en
The cat jumped onto the windowsill.,en
Please pass the salt thank you.,en
My phone battery is almost completely drained.,en
The flowers in the garden are starting to bloom.,en
What time does the movie start tonight?,en
I need to remember to pay the bills today.,en
She is wearing a bright red jacket.,en
The book I’m reading is very exciting.,en
Could you close the window? It's getting chilly.,en
I should start planning my vacation for next month.,en
My shoes are feeling really tight today.,en
There are clouds starting to appear in the sky.,en
The recipe calls for two cups of flour.,en
The internet is very slow this evening.,en
Let me check the bus schedule real quick.,en
I am not really in the mood for doing much tonight.,en
The aroma of freshly baked bread is delightful.,en
I spilled some juice on the countertop by accident.,en
Can you help me move this box?,en
I think I will make some tea now.,en
I feel like the news lately is really depressing.,en
The bicycle tires need some air pumped into them.,en
We have been going through so much as a family.,en
What time should we expect our guests to arrive?,en
The traffic was terrible on the way to work.,en
My hands are really cold; is it cold in here?,en
I am so happy the long work day is finished.,en
I need to go and fill the car up with gasoline soon.,en
Could you tell me more about your trip?,en
The package delivery has just arrived.,en
She has a very kind and calming smile.,en
I like the way the lights look on the building.,en
I will give it to you in a minute I am still working on it.,en
Did you enjoy the concert last night?,en
There was a beautiful full moon in the sky.,en
Let's order pizza for dinner shall we?,en
I need to change the pillowcases this weekend.,en
My headache seems to be getting worse.,en
That is really an interesting point you bring up.,en
Where did you find that antique book?,en
The leaves on the trees are starting to change color.,en
I have some errands to run in the afternoon.,en
I would really like a relaxing vacation this year.,en
I will leave your order on the doorstep for you.,en
The coffee shop opens at seven in the morning.,en
That painting seems to really reflect what the person was feeling at that moment.,en
I do not think my bank statement added up properly.,en
We should really be checking up on each other more frequently.,en
Can we just sit down and discuss the problem face to face?,en
The garden is in need of some serious weeding.,en
I enjoy a quick run down at the beach it calms my mind.,en
The cake looks delicious is it freshly baked?,en
I did not expect you to show up at the last minute like this.,en
I am just trying to make the best decisions for everyone.,en
I have a doctor’s appointment next Thursday.,en
There is a strange noise coming from the washing machine.,en
The dog loves to chase after tennis balls all day long.,en
Are you sure you turned off the stove properly?,en
My phone is sending the same message twice this is weird.,en
The birds are chirping very loudly this morning.,en
Could you give me a quick rundown of everything?,en
I have so much to do today I feel so scatter brained.,en
Do you prefer paper books over ebooks?,en
The restaurant is packed looks like it is a popular place.,en
I think it’s really starting to rain now.,en
