text,language
Πρέπει να καλέσω τον γιατρό αύριο.,Greek
Ich muss morgen den Arzt anrufen.,German
Domani devo chiamare il dottore.,Italian
Preciso ligar para o médico amanhã.,Portuguese
Мне нужно позвонить врачу завтра.,Russian
我明天需要打电话给医生。,Chinese
明日医者に電話しなければなりません。,Japanese
Saya perlu menelepon dokter besok.,Indonesian
मुझे कल डॉक्टर को बुलाना है.,Hindi
আমাকে আগামীকাল ডাক্তার ডাকতে হবে।,Bengali
I enjoy cooking new recipes.,English
Disfruto cocinando nuevas recetas.,Spanish
J'aime cuisiner de nouvelles recettes.,French
أنا أستمتع بطبخ وصفات جديدة.,Arabic
Μου αρέσει να μαγειρεύω νέες συνταγές.,Greek
"Es macht mir Spaß, neue Rezepte zu kochen.",German
Mi piace cucinare nuove ricette.,Italian
Gosto de cozinhar novas receitas.,Portuguese
Мне нравится готовить новые рецепты.,Russian
我喜欢烹饪新食谱。,Chinese
新しいレシピを作るのが楽しいです。,Japanese
Saya menikmati memasak resep baru.,Indonesian
मुझे नई-नई रेसिपी बनाने में मजा आता है।,Hindi
আমি নতুন রেসিপি রান্না উপভোগ করি।,Bengali
The museum is open on Saturdays.,English
El museo está abierto los sábados.,Spanish
Le musée est ouvert le samedi.,French
المتحف مفتوح في أيام السبت.,Arabic
Το μουσείο είναι ανοιχτό τα Σάββατα.,Greek
Das Museum ist samstags geöffnet.,German
Il museo è aperto il sabato.,Italian
O museu está aberto aos sábados.,Portuguese
Музей открыт по субботам.,Russian
博物馆每周六开放。,Chinese
博物館は土曜日に開館しています。,Japanese
Museum ini buka pada hari Sabtu.,Indonesian
संग्रहालय शनिवार को खुला रहता है।,Hindi
যাদুঘরটি শনিবার খোলা থাকে।,Bengali
My back is aching.,English
Me duele la espalda.,Spanish
Mon dos me fait mal.,French
ظهري يؤلمني.,Arabic
Πονάει η πλάτη μου.,Greek
Mein Rücken tut weh.,German
Mi fa male la schiena.,Italian
Minhas costas estão doendo.,Portuguese
У меня болит спина.,Russian
我的背很痛。,Chinese
背中が痛いです。,Japanese
Punggungku sakit.,Indonesian
मेरी पीठ दर्द कर रही है.,Hindi
আমার পিঠ ব্যাথা করছে।,Bengali
This article is very informative.,English
Este artículo es muy informativo.,Spanish
Cet article est très instructif.,French
هذه المقالة مفيدة للغاية.,Arabic
Αυτό το άρθρο είναι πολύ κατατοπιστικό.,Greek
Dieser Artikel ist sehr informativ.,German
Questo articolo è molto informativo.,Italian
Este artigo é muito informativo.,Portuguese
Эта статья очень информативна.,Russian
这篇文章内容非常丰富。,Chinese
この記事は非常に有益です。,Japanese
Artikel ini sangat informatif.,Indonesian
यह लेख बहुत जानकारीपूर्ण है.,Hindi
এই নিবন্ধটি খুব তথ্যপূর্ণ.,Bengali
Let's go for a bike ride.,English
Vamos a dar un paseo en bicicleta.,Spanish
C'est parti pour une balade à vélo.,French
دعنا نذهب لركوب الدراجة.,Arabic
Πάμε μια βόλτα με το ποδήλατο.,Greek
Lass uns eine Radtour machen.,German
Andiamo a fare un giro in bicicletta.,Italian
Vamos dar um passeio de bicicleta.,Portuguese
Давайте покатаемся на велосипеде.,Russian
我们去骑自行车吧。,Chinese
自転車に乗りに行きましょう。,Japanese
Ayo naik sepeda.,Indonesian
चलो बाइक से घूमने चलते हैं.,Hindi
চলো বাইক রাইড করতে যাই।,Bengali
The train is delayed.,English
El tren está retrasado.,Spanish
Le train est en retard.,French
تأخر القطار.,Arabic
Το τρένο έχει καθυστέρηση.,Greek
Der Zug hat Verspätung.,German
Il treno è in ritardo.,Italian
O trem está atrasado.,Portuguese
Поезд задерживается.,Russian
火车晚点了。,Chinese
電車が遅れています。,Japanese
Keretanya tertunda.,Indonesian
ट्रेन देरी से चल रही है.,Hindi
ট্রেন দেরি করছে।,Bengali
I saw a funny video online today.,English
Hoy vi un video divertido en línea.,Spanish
J'ai vu une vidéo amusante en ligne aujourd'hui.,French
رأيت فيديو مضحك على الانترنت اليوم.,Arabic
Είδα ένα αστείο βίντεο σήμερα στο διαδίκτυο.,Greek
Ich habe heute online ein lustiges Video gesehen.,German
Ho visto un video divertente online oggi.,Italian
Eu vi um vídeo engraçado online hoje.,Portuguese
Сегодня увидел в сети забавное видео.,Russian
今天在网上看到一个搞笑视频。,Chinese
今日ネットで面白いビデオを見ました。,Japanese
Saya melihat video lucu online hari ini.,Indonesian
मैंने आज ऑनलाइन एक मज़ेदार वीडियो देखा।,Hindi
আজ অনলাইনে একটা মজার ভিডিও দেখলাম।,Bengali
I'm feeling a bit tired today.,English
Me siento un poco cansado hoy.,Spanish
Je me sens un peu fatigué aujourd'hui.,French
أشعر بالتعب قليلا اليوم.,Arabic
Νιώθω λίγο κουρασμένος σήμερα.,Greek
Ich fühle mich heute etwas müde.,German
Mi sento un po' stanco oggi.,Italian
Estou me sentindo um pouco cansado hoje.,Portuguese
Я чувствую себя немного уставшим сегодня.,Russian
我今天感觉有点累。,Chinese
今日は少し疲れています。,Japanese
Aku merasa sedikit lelah hari ini.,Indonesian
आज मुझे थोड़ी थकान महसूस हो रही है.,Hindi
আমি আজ একটু ক্লান্ত বোধ করছি।,Bengali
The coffee shop is crowded.,English
La cafetería está abarrotada.,Spanish
Le café est bondé.,French
المقهى مزدحم.,Arabic
Το καφενείο είναι γεμάτο.,Greek
Das Café ist überfüllt.,German
La caffetteria è affollata.,Italian
A cafeteria está lotada.,Portuguese
Кафе переполнено.,Russian
咖啡厅里挤满了人。,Chinese
喫茶店は混んでいます。,Japanese
Kedai kopi itu ramai.,Indonesian
कॉफ़ी शॉप में भीड़ है.,Hindi
কফি শপে ভিড়।,Bengali
What time is it?,English
¿Qué hora es?,Spanish
Quelle heure est-il?,French
أي ساعة؟,Arabic
Τι ώρα είναι;,Greek
Wie spät ist es?,German
Che ore sono?,Italian
Que horas são?,Portuguese
Который сейчас час?,Russian
现在是几奌？,Chinese
今何時ですか？,Japanese
Jam berapa sekarang?,Indonesian
ये वक़्त क्या है?,Hindi
কয়টা বাজে?,Bengali
I have a headache.,English
Me duele la cabeza.,Spanish
J'ai mal à la tête.,French
عندي صداع.,Arabic
έχω πονοκέφαλο.,Greek
Ich habe Kopfschmerzen.,German
Ho mal di testa.,Italian
Estou com dor de cabeça.,Portuguese
У меня болит голова.,Russian
我头疼。,Chinese
頭痛がします。,Japanese
Saya sakit kepala.,Indonesian
मुझे सिर दर्द है।,Hindi
আমার মাথা ব্যথা আছে।,Bengali
I prefer tea over coffee.,English
Prefiero el té al café.,Spanish
Je préfère le thé au café.,French
أفضّل الشاي على القهوة.,Arabic
Προτιμώ το τσάι από τον καφέ.,Greek
Ich bevorzuge Tee gegenüber Kaffee.,German
Preferisco il tè al caffè.,Italian
Prefiro chá ao café.,Portuguese
Я предпочитаю чай кофе.,Russian
比起咖啡我更喜欢茶。,Chinese
私はコーヒーより紅茶の方が好きです。,Japanese
Saya lebih suka teh daripada kopi.,Indonesian
मैं कॉफी से ज्यादा चाय पसंद करता हूं।,Hindi
আমি কফির চেয়ে চা বেশি পছন্দ করি।,Bengali
The park is a great place to relax.,English
El parque es un gran lugar para relajarse.,Spanish
Le parc est un endroit idéal pour se détendre.,French
الحديقة مكان عظيم للاسترخاء.,Arabic
Το πάρκο είναι ένα εξαιρετικό μέρος για να χαλαρώσετε.,Greek
Der Park ist ein toller Ort zum Entspannen.,German
Il parco è un ottimo posto per rilassarsi.,Italian
O parque é um ótimo lugar para relaxar.,Portuguese
Парк – прекрасное место для отдыха.,Russian
公园是一个放松身心的好地方。,Chinese
公園はリラックスするのに最適な場所です。,Japanese
Taman adalah tempat yang bagus untuk bersantai.,Indonesian
पार्क आराम करने के लिए एक बेहतरीन जगह है।,Hindi
পার্কটি আরাম করার জন্য একটি দুর্দান্ত জায়গা।,Bengali
Did you enjoy the concert?,English
¿Disfrutaste el concierto?,Spanish
Avez-vous apprécié le concert ?,French
هل استمتعت بالحفل؟,Arabic
Σας άρεσε η συναυλία;,Greek
Hat Ihnen das Konzert gefallen?,German
Ti è piaciuto il concerto?,Italian
Você gostou do show?,Portuguese
Вам понравился концерт?,Russian
你喜欢这场音乐会吗？,Chinese
コンサートは楽しかったですか？,Japanese
Apakah Anda menikmati konsernya?,Indonesian
क्या आपने संगीत कार्यक्रम का आनंद लिया?,Hindi
আপনি কনসার্ট উপভোগ করেছেন?,Bengali
